code,rrp
8DIUX60,94.08
8DIUSTP1,94.08
8DIUM301X,90.36
8DIU5213,110.38
8DIU250X,102.96
8DIU100,104.44
8DITW775,234.81
8DITW610ST,93.34
8DITS526,72.98
8DITEQZ782WN,64.43
8DISX912,151.86
8DISP840,155.57
8DISNX3000,82.95
8DISLR60WI,83.71
8DIS5200,83.71
8DIS520,110.38
8DIS500,138.52
8DIS315,86.06
8DIRR9801087,306.66
8DIR9801272,236.1
8DIR9801270,137.4
8DIR9801265,153.94
8DIR8760002,119.27
8DIPX9600,145.94
8DIPTVX600,206.65
8DIPTVW345NZ,148.88
8DIPTTW230,145.19
8DIPTLB1,92.58
8DIPTEX500E,193.33
8DIPTDZ870,553.31
8DIPTDZ780,498.5
8DIPTDX500E,125.19
8DIPTD6000,248.15
8DIPTD5700L,559.24
8DIPTD4000,424.42
8DIPTCW331R,110.38
8DIPTAX100E,98.5
8DIPTAE1000,104.44
8DIPRO9500,97.03
8DIPRM45,85.19
8DIPRM35,98.5
8DIPRM30,145.19
8DIPRM25,86.65
8DIPRM10,98.5
8DIPR9030,139.26
8DIPOWERLITES27,110.63
8DIPOWERLITE680,86.65
8DIPOWERLITE675W,82.95
8DIPOWERLITE520,79.27
8DIPOWERLITE4650,94.81
8DIPOWERLITE1222,83.38
8DIPLCXW50,99.99
8DIPLCXU75,98.5
8DIPLCXP57,119.27
8DIPLCXP100L,194.8
8DIPLCXL50,186.66
8DIPLCUF15,70.74
8DIPLCSU70,98.5
8DIPKL2210U,119.27
8DIPJL7211,76.29
8DIPJD7820HD,91.11
8DIPJD7382,83.71
8DIPJD6243,82.22
8DIPJD5123,86.65
8DIPJ758,104.82
8DIPJ3000USTW,110.38
8DIPJ1173,139.26
8DIPDGDWL100,74.82
8DIPD9020,139.26
8DINPV300X,82.95
8DINPU321H,109.63
8DINPU300X,138.52
8DINPPX750U,306.66
8DINPPA653U,209.64
8DINPPA622U,234.07
8DINPPA500X,231.1
8DINPP502W,208.88
8DINPP350W,139.26
8DINP510,80.74
8DINP43LP,82.95
8DINP4100,145.94
8DINP400,80.74
8DINP36LP,86.06
8DINP1150,205.18
8DINP110,82.95
8DINLMP49,70.74
8DINLMP136,165.19
8DINLMP121,186.66
8DINLMP115,98.5
8DINLMP111,186.66
8DINLMP109,205.18
8DINLMP107,99.99
8DIMX819ST,80.74
8DIMX720,82.22
8DIMX711,84.45
8DIMX710,84.45
8DIMX520,79.27
8DIMW853UST,94.08
8DIMS619ST,79.27
8DIMS504,74.82
8DIMP772ST,83.71
8DIMP735,86.65
8DIMP730,97.03
8DIMP623,97.03
8DIMP612,97.03
8DIM362W,102.21
8DIM332XS,90.36
8DIM322X,82.77
8DIM300W,79.27
8DIM260X,87.42
8DILV7585,194.8
8DILV7575,119.27
8DILV7380,80.74
8DILV7375,80.74
8DILMX25,153.94
8DILMPH201,111.1
8DILMPH200,118.51
8DILCXT5,205.18
8DILCXL200,165.19
8DILCXL100,158.51
8DILCXBL20,82.22
8DILCXB41,186.66
8DILCXB33,98.5
8DILCXA20,99.99
8DILCX80,194.8
8DILCX71,119.27
8DILCWS250,145.19
8DILCSB22,98.5
8DIIPRO8971,179.27
8DIIPRO8970,105.92
8DIIPRO8958HRJ,97.03
8DIIPRO8953H,139.26
8DIIPRO8949H,139.26
8DIIPRO8948,139.26
8DIIPRO8934,65.93
8DIIPRO8931WA,70.1
8DIIPRO8795HRJ,74.82
8DIIPRO8787,76.29
8DIIPRO8755N,76.29
8DIIPRO8755J,73.35
8DIIPRO8755H,111.85
8DIIPRO8755G,104.82
8DIIPRO8755E,105.92
8DIIPRO8421,79.27
8DIIPRO8411WI,138.52
8DIIPRO8110H,132.59
8DIIPRO8105H,64.43
8DIIPRO8102,108.15
8DIIPRO6532,82.77
8DIIPRO6233,90.36
8DIIN5552L,306.66
8DIIN5312,234.81
8DIIN5142,179.27
8DIIN5132,105.92
8DIIN5122,97.03
8DIIN5104,139.26
8DIIN3134A,112.15
8DIIN3118HD,122.95
8DIIN3114,185.56
8DIIN134UST,94.08
8DIIN128HDX,89.63
8DIIN122A,88.87
8DIIN122,82.22
8DIIN112A,88.14
8DIIN112,86.65
8DIHC4000,83.71
8DIH6510BD,91.11
8DIH5380BD,86.06
8DIEX631,82.22
8DIEX320U,92.58
8DIEX200U,92.58
8DIEMP822,85.12
8DIEMP82,83.71
8DIEMP77C,79.27
8DIELPLP93,244.44
8DIEIPWSS3100,110.38
8DIEIPU4700,151.86
8DIEHTW9000,101.49
8DIEHTW5900,102.96
8DIEHTW2800,131.12
8DIEH505,234.81
8DIEH500,151.86
8DIEH415,112.15
8DIEH2060,155.57
8DIEH1060,122.95
8DIEDX1092,105.92
8DIEDD10N,132.59
8DIEBSXW11,101.63
8DIEBS9,86.65
8DIEBS72,86.65
8DIEBG6050W,185.19
8DIEBG5650W,174.15
8DIEBD6155W,102.96
8DIEB93,83.01
8DIEB915W,102.96
8DIEB84,83.41
8DIEB485WI,113.22
8DIEB440W,105.22
8DIEB1945W,140.07
8DIEB1830,104.44
8DIDX881ST,85.19
8DIDS327,86.65
8DIDLAX95R,111.85
8DID967,151.86
8DID963HD,155.57
8DID952HD,122.95
8DID925TX,86.65
8DID8800,306.66
8DID867,112.15
8DID851,98.5
8DID755WT,94.08
8DID6000,145.94
8DID5600,145.94
8DID5000,234.81
8DICPX705,139.26
8DICPX4021N,97.03
8DICPX400,104.82
8DICPX301,111.85
8DICPX2021,74.82
8DICPX2015WN,76.29
8DICPX2010,73.35
8DICPWX8255,179.27
8DICPWX8240,105.92
8DICPWX625,139.26
8DICPWX3030WN,70.1
8DICPSX8350,179.27
8DICPRX80W,76.29
8DICPEX250,65.93
8DICPDX250,79.27
8DICPCX250,69.66
8DICPA52,108.15
8DICPA250NL,64.43
8DICPA100,108.15
8DIC229,76.17
8DIBX286,93.34
8DIBSP8EH01GC,76.17
8DIBRIGHTLINK696UI,104.44
8DIBRIGHTLINK585WI,85.25
8DIBRIGHTLINK575WI,92.79
8DI78901GC1,879.23
8DI73701GC01,86.06
8DI70201GC01,86.65
8DI4220,158.27
8DI3DS1,72.98
8DI200150120,88.14
8DI1510X,95.56
8DI1220,86.06
8DI1210S,76.17
8DEYM3MK,1525.43
8DEYDFVN,593.54
8DEXXMJ5,634.4
8DEX4D24,1299.38
8DEWVYDH,2318.76
8DEWH3022,53.62
8DEWD22TB4,262.14
8DEWD19S180W,212.98
8DEWD19S130W,185.05
8DEWD19DCS,273.67
8DEWB7022DE,156.38
8DEW7JGK,1461.25
8DEVWPGF,3443.13
8DEVW0G0,94.21
8DEVT35N,492.23
8DEVK071,1564.79
8DEVH0W5,640.21
8DEVF1XH,494.37
8DEVDW16,927.51
8DEV9500,45.74
8DEV8512,160.17
8DEV7PXH,2314.4
8DEV6WWR,522.55
8DEV647X,644.57
8DEV56C0,1426.25
8DEU2722DE,386.86
8DEU2722D,333.02
8DEU2422HWOS,233.09
8DEU2422HE,313.88
8DEU2422H,253.93
8DEU2421E,303.07
8DETRVMJ,876.47
8DETM0VC,993.13
8DETC4RT,902.72
8DERF8WD,1035.43
8DER6PJR,1201.68
8DEPN5122W,43.19
8DEPEBP1520,84.15
8DEPEBC1520,95.2
8DEP3424WE,575.86
8DEP3223QE,544.28
8DEP3223DE,426.33
8DEP2723DE,367.12
8DEP2722HE,253.93
8DEP2424HT,353.57
8DEP2422HWOS,161.97
8DEP2422HEWO,217.07
8DEP2422H,182.81
8DEP2222HWOS,135.67
8DEP2222H,154.9
8DEP1917S,202.55
8DEP1424H,263.96
8DENJY3W,921.68
8DENHT9X,993.13
8DEN62CK,39.91
8DEMV9WG,666.86
8DEMS900GREMEA,88.62
8DEMS7421WSLV,49.9
8DEMS5320WGY,39.12
8DEMS5120WGY,27.93
8DEMS5120W,27.93
8DEMS3320WBLK,24.29
8DEMS3220GY,20.83
8DEMS3220BLK,23.46
8DEMS300BKREU,19.03
8DEMK6GG,729.18
8DEMK4DJ,1251.25
8DEMK15,34.59
8DEMC5WV,1243.97
8DEM21R4,1293.54
8DELLWL5022,171.82
8DELLWH1022,33.01
8DELLU4924DW,1400.74
8DELLU4323QE,1011.88
8DELLU3423WE,865.7
8DELLU3223QZ,1197.83
8DELLU3223QE,906.81
8DELLU3023E,581
8DELLU2723QE,640.42
8DELLPJ25C,71.13
8DELLP2723D,322.45
8DELLP2423DE,325.05
8DELLP2423D,272.17
8DELLP2423,181.55
8DELLHD22QBB,102.94
8DELLE2724HS,159.36
8DELLE2723H,131.81
8DELLE2424HS,126.59
8DELLE2423HN,110.59
8DELLE2223HN,103.88
8DELLDA310,123.94
8DELLCP5723,41.26
8DELLC2723H,240.9
8DELLC2722DE,387.98
8DELL7KXWY,67.54
8DELL45013865,14.52
8DEKNKKC,1605.45
8DEKM900GRUK,209.26
8DEKM7321WGY,79.67
8DEKM7120WGYUK,47.96
8DEKM5221WWH,46.54
8DEKM5221WBKB,46.54
8DEKB900GRUK,120.64
8DEKB813BKUK,49.9
8DEKB522BKUK,29.65
8DEKB500BKRUK,31.65
8DEK4WJK,411.1
8DEJJJN1,1257.09
8DEJJFV6,533.68
8DEJ59XG,2572.53
8DEHWX24,1061.68
8DEHR6JT,358.9
8DEHNW97,1163.76
8DEHJ6VR,1230.84
8DEGTY2V,1098.13
8DEGTPHK,885.22
8DEGR0PY,513.32
8DEGM1RT,2611.88
8DEGH7XR,743.97
8DEGH1RN,934.79
8DEG94C5,895.43
8DEF76NY,2009.59
8DEESBP1520,16.9
8DEE2423H,101.88
8DEE2222H,91.15
8DEE2020H,85.64
8DEDWYK5,3851.48
8DEDELLUD22,222.29
8DEDELLP2723QE,494.47
8DEDELLP2422HE,238.29
8DEDELLMS819BK,48.65
8DEDELLMDS19,217
8DEDELL0KR0P,78.19
8DEDBQBCBC064,28.67
8DEDBQAUBC064,32.76
8DEDBQANBC067,37.44
8DEDAUBNBC084,17.11
8DEDANBNBC084,19.03
8DEDA305Z,94.95
8DED91NF,1356.25
8DED05W9,1265.84
8DECVF24,498.75
8DEC2423H,242.4
8DEC2422HE,332.12
8DE9GG96,472.5
8DE9CVPX,627.07
8DE95CVF,532.52
8DE8YGWK,1301.15
8DE8XPF6,1305.15
8DE8RYHX,801.22
8DE8RY2X,1165.22
8DE8P0N9,1299.38
8DE88HPH,921.68
8DE7K8H1,548.32
8DE784BBBI,44.46
8DE725BBBQ,347.09
8DE6R1R5,895.43
8DE6JRYP,1513.75
8DE6DXJM,653.32
8DE693C7,707.29
8DE654HW,1465.63
8DE5YYXT,2366.9
8DE5PDXJ,746.68
8DE5MKT2,1523.97
8DE5910H,996.04
8DE580ADHT,19.36
8DE580ADHL,19.36
8DE580ADGV,19.36
8DE575BCHH,30.63
8DE570AAMH,15.65
8DE570AAIS,12.66
8DE570AAIR,12.66
8DE570AAIP,12.66
8DE4YMMJ,1241.04
8DE4W5CV,1217.72
8DE4VK4X,895.43
8DE4KXC5,416.42
8DE482BBBR,27.93
8DE470ABBT,28.08
8DE47013627,8.65
8DE46011499,61.35
8DE450AECO,50.26
8DE450ABJL,111.92
8DE45019041,62.59
8DE45018920,37.98
8DE400AUST,213.35
8DE400AURS,151.66
8DE400AUPW,176.86
8DE400ATKJ,217.03
8DE400ATJG,257.67
8DE400ATIO,231.17
8DE400ATIN,269.42
8DE400APGL,315.36
8DE400AJPI,252.18
8DE400AJPH,256.38
8DE3JV96,1343.13
8DE2FDMT,1222.09
8DE276T8,1752.93
8DE2722H,206.65
8DE2222HS,118.4
8DE210BBRQ,396.91
8DE210AEUR,109.47
8DE1RMD9,854.36
8DE10368339,182.45
8DE10368338,50.26
8DE10368336,65.83
8DE10355399,211.12
8DE10355398,133.73
8DE10328880,116.17
8DE10328878,256.54
8DE10328877,103.07
8DE10328867,129.95
8DE10328866,141.46
8DE10328865,58.42
8DE10328856,43.93
8DE10328853,153.4
8DE10328852,115.43
8DE10328851,66.12
8DE10328834,87.12
8DE10328832,62.93
8DE10328831,69.26
8DE10328830,129.95
8DE10328828,69.26
8DE10328827,111.71
8DE10328826,87.12
8DE10328817,31.28
8DE10328816,57.22
8DE10328815,221.17
8DE10328813,71.48
8DE10328812,37.24
8DE10328811,134.04
8DE10328809,102.76
8DE10328808,64.79
8DE10328807,150.79
8DE10328804,61.36
8DE10325347,78.19
8DE10325346,89.81
8DE10325345,53.56
8DE10325344,55.1
8DE10322959,276.28
8DE10322939,137.4
8DE10322938,109.91
8DE10322935,188.03
8DE0YPTC,1035.36
8DE0PN1H,427.81
8DE07CM1,600.82
8DE073N5,455.38
8DE05KFW,2804.38
8DE0403X,1157.93
8COCSSDF2000,269.72
8COCH9311011EU,66.15
8COCH9308011EU,42.08
8COCH9306011EU,96.24
8COCH9302311EU,84.21
8COCH9226765,65
8COCH9226715,81.44
8COCH910D018,141.18
8COCH9109014UK,192.46
8COCH9100020,9.74
8COCA9011225,157.35
8CIR8760001,635.15
8CHRLX700,413.67
8CHRDWX951Q,404.29
8CHR3120708DL,179.27
8CHR3120707DL,105.92
8CHR3120507DL,165.19
8CHR3120457DL,139.26
8CHR3120338DL,205.18
8CHR3120181DL,153.94
8CHR3120181,683.93
8CHR3005237DL,879.23
8CHR3000884DL,236.1
8CHR3000709DL,70.74
8CHR03900472,301.03
8CFXSM1U,172.58
8CFXFA1UB,963.77
8CFTS525TU,434.71
8CFTS318TU,258.37
8CFRXF3,81.24
8CFRMF3,43.61
8CFRLF3,63.74
8CFPACSBM,54.14
8CFMTM1U,150.92
8CFMSM1U,93.31
8CFLVS1U,481.47
8CFLTM1U,155.51
8CFLSM1U,103.42
8CFLSCUB,820.22
8CFLFAUB,784.95
8CFK2C120B,141.08
8CFFHB5147,10.67
8CFFCAXV1U,410.1
8CFFCAV1U,142.52
8CFFCA112,51.67
8CFDMA2S,255.67
8CFCSSLP15X10,144.31
8CFCSMP9X12,50.02
8CA9963B001,536.21
8CA9725B003,743.75
8CA8441A001,226.13
8CA8377B001,517.38
8CA5806B001,239.43
8CA5322B001,309.27
8CA5017B001,593.49
8CA4824B001,413.67
8CA3522B003,406.66
8CA2406C001,824.6
8CA1035C001,634.51
8CA0942B001,494.07
8CA0120C001,258.31
8CA0119C001,117.89
8BRZWPS0140,162.74
8BRZWPS0110,37.53
8BRY8003CA,52.71
8BRY80032F,52.95
8BRY8002BA,52.56
8BRY8002B,69.64
8BRY8001BA,54.81
8BRY5203A,44.81
8BRY5202A,45.72
8BRY5201A,45.92
8BRVC500WCRZ,200.35
8BRQL1110NWBCZU1,277.17
8BRPTP950NWZU1,404.05
8BRPTP900WCZU1,248.22
8BRPTP710BTHZ1,89.04
8BRPTD800WZU1,331.69
8BRPTD460BTVPZU1,76.24
8BRMFCL9630CDNZU1,1097.66
8BRMFCL9570CDWZU1,1024.76
8BRMFCL8900CDWZU1,791.8
8BRMFCL8690CDWZU1,463.06
8BRMFCL8390CDWQJ1,441.63
8BRMFCL8340CDWQJ1,435.9
8BRMFCL6910DNQK1,857.54
8BRMFCL6900DWZU1,838.96
8BRMFCL6710DWQK1,587.41
8BRMFCL5750DWZU1,494.51
8BRMFCL5710DWQJ1,448.77
8BRMFCL5710DNQJ1,435.9
8BRMFCL5700DNZU1,424.48
8BRMFCL3770CDWZU1,504.52
8BRMFCL3760CDWZU1,424.48
8BRMFCL3740CDWZU1,391.61
8BRMFCL3730CDNZU1,388.75
8BRMFCL3710CWZU1,373.03
8BRMFCL2860DWZU1,285.84
8BRMFCL2800DWZU1,218.67
8BRMFCL2750DWZU1,295.85
8BRMFCL2730DWZU1,238.67
8BRMFCJ6959DWZU1,673.16
8BRMFCJ6957DWTS1,613.13
8BRMFCJ6955DWTS1,488.8
8BRMFCJ6940DWZU1,404.47
8BRMFCJ6540DWZU1,350.15
8BRMFCJ5955DWTS1,398.75
8BRMFCJ5740DWZU1,297.28
8BRMFCJ5340DWZU1,251.54
8BRMFCJ4540DWZU1,240.11
8BRMFCJ4540DWXLZU1,327.29
8BRMFCJ4340DWZU1,207.24
8BRMFCJ1010DW,131.12
8BRLT6505,142.65
8BRLT5505,128.24
8BRLQL820NWBCZU1,164.11
8BRLQL810WCZU1,133.48
8BRLQL800ZU1,87.51
8BRLQL700ZU1,78.78
8BRLQL1100CZU1,190.37
8BRLPTP750WZU1,115.98
8BRLPTP700ZU1,66.72
8BRLPTM95UZ1,36.09
8BRLPTH500ZU1,83.87
8BRLPTH110TA1,44.13
8BRLPTD610BTVPZU1,99.57
8BRLPTD210VP,41.57
8BRHLL9470CDNZU1,653.16
8BRHLL9430CDNZU1,587.41
8BRHLL9310CDWZU1,617.41
8BRHLL8360CDWZU1,431.62
8BRHLL8260CDW,321.57
8BRHLL8240CDWQJ1,305.86
8BRHLL8230CDWQJ1,294.42
8BRHLL6410DNQJ1,581.69
8BRHLL6210DWQK1,343.01
8BRHLL5210DWQJ1,257.26
8BRHLL5210DNQJ1,244.4
8BRHLL5200DWZU1,292.99
8BRHLL5100DNZU1,244.4
8BRHLL5000DZU1,205.8
8BRHLL3270CDWZU1,281.55
8BRHLL3240CDWZU1,282.98
8BRHLL3230CDWZU1,262.98
8BRHLL3220CWZU1,240.11
8BRHLL2445DWZU1,174.37
8BRHLL2400DWZU1,142.65
8BRHLL2375DWZU1,172.93
8BRHLL2370DNZU1,151.49
8BRHL1210WZU1,121.03
8BRHL1110ZU1,93.66
8BRGLH105U1,43.97
8BRFAX2840ZU1,266.56
8BRDS940DWTJ1,190.34
8BRDS740DTJ1,153.54
8BRDS640TJ1,109.05
8BRDCPL8410CDWZU1,447.34
8BRDCPL5510DWQK1,354.44
8BRDCPL3560CDWZU1,381.6
8BRDCPL3520CDWZU1,338.73
8BRDCPL2660DWZU1,228.68
8BRDCPL2627DWXLZU1,294.42
8BRDCPL2620DWZU1,185.79
8BRDCPL2510DZU1,164.36
8BRDCPJ1200WZU1,119.59
8BRDCPJ1140DW,152.92
8BRDCPJ1050DW,119.59
8BRDCP1610WZU1,164.36
8BRBRY5202,42.55
8BRADS4900WZU1,762.62
8BRADS4700WZU1,451.99
8BRADS4500WZU1,384.55
8BRADS4300NZU1,359.18
8BRADS4100ZU1,357.48
8BRADS1200ZU1,223.85
8BQ5JY1C05001,163.69
8BQ5JJKX05,201.32
8BQ5JJKS05,201.32
8BQ5JJKC05001,201.32
8BQ5JJHH05001,238.94
8BQ5JJH505001,201.32
8BQ5JJGX05001,144.87
8BQ5JJGT05001,201.32
8BQ5JJGP05001,144.87
8BQ5JJG705001,144.77
8BQ5JJFY05001,238.94
8BQ5JJFM05001,238.94
8BQ5JJFH05001,150.51
8BQ5JJFG05001,380.06
8BQ5JJEL05001,190.02
8BQ5JJEG05001,874.87
8BQ5JJEE05001,225.78
8BQ5JJED05001,190.02
8BQ5JJEA05001,231.41
8BQ5JJE905001,238.94
8BQ5JJDT05001,246.47
8BQ5JJDP05001,509.87
8BQ5JJDM05001,201.32
8BQ5JJD305001,267.18
8BQ5JJCV05001,280.34
8BQ5JJCT05001,380.06
8BQ5JJCM05001,280.34
8BQ5JJCL05001,174.97
8BQ5JJCJ05001,238.94
8BQ5JJCA05001,191.25
8BQ5JJC505001,181.17
8BQ5JJC205001,150.51
8BQ5JJAR05001,90.31
8BQ5JJAM05001,338.65
8BQ5JJA805001,280.34
8BQ5JJ9W05001,171.21
8BQ5JJ9V05001,150.51
8BQ5JJ9R05001,150.51
8BQ5JJ9P05001,231.41
8BQ5JJ9M05001,163.69
8BQ5JJ9H05001,220.14
8BQ5JJ8M05011,204.97
8BQ5JJ8K05001,549.37
8BQ5JJ8805001,245.94
8BQ5JJ7K05001,171.21
8BQ5JJ6S05001,150.51
8BQ5JJ6P05001,109.12
8BQ5JJ6H05001,128.6
8BQ5JJ5105001,163.69
8BQ5JJ4R05001,161.81
8BQ5JJ4J05001,280.34
8BQ5JJ2D05001,263.4
8BQ5JJ0T05001,132.26
8BQ5JJ0705001,163.69
8BEWIZ016MYBK,178.37
8BEWIZ001MYWH,108.51
8BEWIZ001MYBK,99.27
8BEWIC004BTBK-NC,37.98
8BEWIA002MYBK,32.54
8BEWIA001MYBK,19.85
8BEWCH013MYWH,50.25
8BEWCB002MYWH,17.86
8BECAA009BT1MWH,22.83
8BEBPD002BTBK,43.2
8BEBPB012BTRG,39.07
8BEBPB011BTBK,25.68
8BEAVC005BTBK,55.83
8BEAVC002BTBK,39.7
8BEAUD002BTPK,33.5
8BARR9832773,580.19
8BARR9801343,758.21
8BARR9801309,686.08
8BARR9801273,387.95
8BARR9801265,683.93
8BARR9801087,495.96
8BAR9861600D,278.68
8BAR9861500T,72.16
8AV700505992,252.25
8ASXG49VQ,965.12
8ASXG32VC,582.33
8ASW202NAGJ0022RA,271.35
8ASVZ249HEW,177.73
8ASVZ249HE,144.47
8ASVZ239HE,166.81
8ASVY279HGE,177.23
8ASVT168HR,224.9
8ASVP229HE,138.52
8ASVG32VQ1BR,443.83
8ASVG328H1B,370.85
8ASVG28UQL1A,826.6
8ASVG27WQ,330.64
8ASVG27VQ,314.26
8ASVG27AQL1A,423.37
8ASVG27AQ3A,361.91
8ASVG27AQ,361.91
8ASVG279QM,354.47
8ASVG279QL1A,265.1
8ASVG279Q3A,281.48
8ASVG279Q1R,239.79
8ASVG24VQE,215.95
8ASVG249Q1A,215.95
8ASVA27DQ,215.95
8ASVA27DCP,265.1
8ASVA24DQSB,192.12
8ASVA24DCP,235.31
8ASVA249HE,124.26
8ASUX535LIH2196T,1845.26
8ASUX363JAEM120T,868.35
8ASUX363JAEM007T,1085.45
8ASSTRIXRTX2080TIO11,1384
8ASPHRTX20606G,346.29
8ASPHGTX1660O6G,303.59
8ASPG329Q,835.53
8ASPA348CGV,972.57
8ASPA329CV,810.22
8ASPA329C,1054.84
8ASPA278QV,361.91
8ASPA278CV,403.62
8ASPA248QV,314.26
8ASPA247CV,338.09
8ASNXAA5EK001,414.46
8ASN7600PCL,1628.17
8ASMB16AP,335.1
8ASMB16AHP,347.02
8ASMB16ACE,256.17
8ASMB166C,224.9
8ASM7600QCL2002T,1582.28
8ASM513IA,850.7
8ASK513EAL1897T,1017.18
8ASK513EAL11091T,678.1
8ASGA503QSHN103,2599.48
8ASFX506HEBHN187,1130.21
8ASE410MAEB008TS,305.14
8ASE210MAGJ181TS,282.53
8ASE210MAGJ001TS,259.94
8ASE210MA,165.87
8ASDQBENEK008,114.87
8ASCX1700CKAAU0021,485.97
8ASCB5500FEAE60071,705.53
8ASC523NAA20408,372.95
8ASC433TAAJ0044,618.7
8ASC423NAEB0324,339.05
8ASBE279QSK,305.31
8ASBE24EQSK,204.16
8ASBE24EQK,199.57
8ASASUSKTS1,93.11
8ASACX11009518NR,82.96
8AS90YH028GB1,58.18
8AS90MP01J0B0,29.09
8AS90MP01E0B0UA00,52.37
8AS90MP01D0B0,64.02
8AS90LJ00E5B70,465.19
8AS90DQ0436UA221KZ,31.57
8AS10414601,875
8AS10414600,437.49
8AS10413015,1093.74
8AS10399224,875
8AS10393054,1203.12
8AS10393053,710.92
8AS10392266,511.87
8AS10391829,1302.53
8AS10389981,802.44
8AS10387944,743.75
8AS10387943,776.55
8AS10387942,678.1
8AS10387941,420.15
8AS10387939,678.1
8AS10387938,437.49
8AS10387831,1136.39
8AS10386114,3164.57
8AS10386113,2034.37
8AS10384871,415.6
8AS10384870,565.08
8AS10384869,601.54
8AS10384868,492.17
8AS10384867,382.8
8AS10383756,622.55
8AS10382455,960.67
8AS10382454,847.64
8AS10382448,328.1
8AS10382447,295.3
8AS10382446,1312.49
8AS10382445,875
8AS10382443,875
8AS10382442,1093.74
8AS10382441,765.62
8AS10382439,503.1
8AS10382438,524.99
8AS10380664,487.02
8AS10380330,361.91
8AS10380102,678.1
8AS10379971,976.91
8AS10379748,2373.43
8AS10379057,1695.3
8AS10379043,601.54
8AS10378817,1093.74
8AS10378694,1921.35
8AS10378451,904.16
8AS10378450,1130.21
8AS10378449,1186.71
8AS10378448,1186.71
8AS10378442,1248.27
8AS10378441,1808.32
8AS10378436,1356.24
8AS10378432,226.03
8AS10378142,415.6
8AS10377067,436.38
8AS10376852,542.71
8AS10374791,994.57
8AS10373326,215.95
8AS10373324,1120
8AS10371264,705.53
8AS10371004,875
8AS10370160,452.06
8AS10370140,598.99
8AS10370099,382.8
8AS10370091,1139.73
8AS10370090,1302.53
8AS10370086,1093.74
8AS10369093,759.81
8AS10368451,360.92
8AS10368448,210.11
8AS10365601,858.96
8AS10361125,1093.74
8AS10359210,976.91
8AS10359164,436.38
8AS10358929,166.81
8AS10358700,252.83
8AS10358412,1695.3
8AS10358049,452.06
8AS10350538,323.88
8AS10349133,83.87
8AS10345794,988.54
8AS10342340,80.29
8AS10342122,790.85
8AS10341051,377.44
8AS10339208,243.54
8AS10336838,460.21
8AS10332805,394.67
8AS10319371,606.16
8AS10281199,411.05
8AS10273126,359.46
8AS10205071,452.06
8AS10158904,99.44
8APSUA750IX38,436.6
8APSRV36BP9A,458.16
8APSRTRK2,277.94
8APSRT8KRMXLI,7691.33
8APSRT3000XLI,3242.79
8APSRT3000UXINCLI,3807.59
8APSRT3000RMXLI,3458.56
8APSRT3000RMXL,3928.16
8APSRT2200RMXLINC,2722.43
8APSMX3000RMH,2944.54
8APSMX3000HVNC,3008
8APSMX2200HVNC,2443.21
8APSMX2200HV,1846.68
8APSMX1500RMI2UNC,2068.78
8APSMX1000I,958.24
8APSMTL750RMI,1157.51
8APSMTL1500RMI3UC,2138.6
8APSMTL1000RMI2UC,1542.07
8APSMT750RMI2U,629.51
8APSMT750RM,663.78
8APSMT750IC,450.56
8APSMT750I,427.71
8APSMT3000RMI2,2862.03
8APSMT2200RMI2,2309.94
8APSMT1500RMI1U,1208.28
8APSMT1500RM,1130.85
8APSMC1500IC,741.23
8APSMC1500I2UC,958.24
8APSCL500RMI1UNC,1128.32
8APSCL500RMI1UC,795.8
8APSC450RMI1U,352.83
8APSC420I,236.07
8APRBC7,303.34
8APRBC6,258.92
8APRBC47,39.35
8APRBC43,526.71
8APRBC18,167.52
8APRBC17,63.46
8APRBC124,104.06
8APPM8UK,49.49
8APPM5UUK,39.35
8APEPDU1132M,583.83
8APEPDU1132B,331.27
8APEPDU1116M,563.53
8APEPDU1016B,95.19
8APCSYPM4KI,2386.09
8APCSYBTU2PLP,479.75
8APCSYBT5,774.21
8APCSURT192R,3667.99
8APCSUM3000RM,3782.2
8APCSUA1500IX38,1021.71
8APCSU032A,119.31
8APCSRTRK4,215.77
8APCSRTL1000R,2398.79
8APCSRT96RMBP,1548.41
8APCSRT72RMBP,1166.4
8APCSRT72BP,953.16
8APCSRT6KXLI,5673.32
8APCSRT6KRMXLI,5958.88
8APCSRT5KXLI,4880.05
8APCSRT5KRMXLI,5146.6
8APCSRT5KRM,5578.12
8APCSRT48RMBP,1186.7
8APCSRT48BP,961.53
8APCSRT2200XLI,1998.99
8APCSRT2200R,2214.76
8APCSRT192RMBP2,2005.32
8APCSRT192RMBP,1935.53
8APCSRT192BP,1649.94
8APCSRT1500XLI,1472.27
8APCSRT1500R,1688.02
8APCSRT10KXLI,9004.95
8APCSRT1000XLI,1130.85
8APCSRT012,285.56
8APCSRT001,285.56
8APCSMX750I,722.16
8APCSMX48RM,832.59
8APCSMX3000R,3357.02
8APCSMX3000HV,2405.14
8APCSMX2200R,2551.09
8APCSMX1500R,1497.65
8APCSMX120R,1162.59
8APCSMX120BP,845.29
8APCSMT750R,982.35
8APCSMT3000R,2455.91
8APCSMT3000IC,2081.48
8APCSMT2200R,1916.47
8APCSMT2200IC,1383.42
8APCSMT1500R,1503.99
8APCSMT1500IC,875.76
8APCSMT1000R,901.14
8APCSMT1000IC,647.29
8APCSMC1000IC,555.9
8APCSMC1000I2,755.17
8APCSH2,1865.71
8APCSC620I,356.65
